#
# Chaotic asteroid orbit integration for Fig 3.6 of Ryden Celestial and Stellar Dynamics
#
# tMax = 300.0 in units where 1 year = 2*pi
# numPj = 500 number of Jupiter orbits
# numSteps = 1000
# random seed = 12345
# a_init: 3.6337 au
# e_init: 0.1967
# i_init: 0-deg
#
t/PJ  a/aJ               ecc
209.5 0.6944014176235112 0.2229137944684883
210.0 0.6890996150555566 0.2407828783820162
210.5 0.6889994173346882 0.2368864965279982
211.0 0.6853784802658736 0.2381822706685026
211.5 0.6885325350733661 0.2331561723731239
212.0 0.6915133175802323 0.2306580570526388
212.5 0.6844255182176729 0.2291798450822959
213.0 0.6875958644817786 0.2349779109618677
213.5 0.6886961474763147 0.2377178197966423
214.0 0.6826149411954309 0.2600411684625732
214.5 0.6802320172298798 0.2569692956846915
215.0 0.6768836341129394 0.2581807575692760
215.5 0.6815574808435254 0.2507813815275017
216.0 0.6827154430922565 0.2479671035374670
216.5 0.6770659139386273 0.2470707590730566
217.0 0.6841185983477270 0.2511482974236517
217.5 0.6806286025587609 0.2521829829254881
218.0 0.6724603179401173 0.2665580880748740
218.5 0.6765700782174069 0.2658031684700768
219.0 0.6817877855118144 0.2572176848388158
219.5 0.6890697454262737 0.2357933628485858
220.0 0.6866969168015844 0.2349858729196560
220.5 0.6856671163696991 0.2339722833224850
221.0 0.6929579059960062 0.2353676086234596
221.5 0.6855966949615688 0.2335452966215652
222.0 0.6823458583993270 0.2423306567407527
222.5 0.6865770948538575 0.2431976489862843
223.0 0.6944320715549364 0.2314518383981028
223.5 0.7004341068510573 0.2085737862833343
224.0 0.6987806658363166 0.2069865845727736
224.5 0.6955130265642741 0.2057811698226235
225.0 0.7021597521114802 0.2084286500529585
225.5 0.6992641270460672 0.2095399095445274
226.0 0.6867442289211535 0.2391439809730615
226.5 0.6890191210676727 0.2371744834097030
227.0 0.6855508740302371 0.2384733291225084
227.5 0.6909002054281792 0.2288566070841724
228.0 0.6928358623237040 0.2262308497320168
228.5 0.6863916051334175 0.2244878369217028
229.0 0.6907641569699430 0.2286784663984492
229.5 0.6910285965783223 0.2313601064069102
230.0 0.6768197991173691 0.2668474082411515
230.5 0.6765263220958241 0.2654812961514893
231.0 0.6739207699974720 0.2663690996662260
231.5 0.6804980610993060 0.2544282437734030
232.0 0.6799309768821746 0.2519888533320623
232.5 0.6763430572946204 0.2513994672705868
233.0 0.6845330221579972 0.2545958128245983
233.5 0.6780646540860541 0.2535600389953796
234.0 0.6746001704429977 0.2604913497931769
234.5 0.6784790656738701 0.2613822769339610
235.0 0.6895083309990230 0.2540167509306042
235.5 0.6863128796426794 0.2429664864318604
236.0 0.6829072732600542 0.2427664542537689
236.5 0.6845633440188050 0.2388990383698028
237.0 0.6909451613456608 0.2392603237850355
237.5 0.6827366441154368 0.2366884645237677
238.0 0.6837811382088144 0.2405898269014365
238.5 0.6864868563503977 0.2425216821720831
239.0 0.6777682578739399 0.2733641973365696
239.5 0.6710660659270045 0.2776352597961356
240.0 0.6680357403252236 0.2788431759257717
240.5 0.6753087324967371 0.2663320401253031
241.0 0.6749710643181196 0.2633141412938207
241.5 0.6708827572984603 0.2610068228899951
242.0 0.6797143170435658 0.2647221348443320
242.5 0.6733141638898332 0.2642842673965047
243.0 0.6720968608626203 0.2672134844519612
243.5 0.6749618866538560 0.2685023613335851
244.0 0.6637964789250053 0.2960403040212313
244.5 0.6619983884895190 0.2975946065762759
245.0 0.6628462576484825 0.2967953358802164
245.5 0.6737959861046003 0.2710582822911182
246.0 0.6710251844540215 0.2696494115864173
246.5 0.6721263637306407 0.2669077031757682
247.0 0.6785237806683171 0.2673308447553153
247.5 0.6696247868798122 0.2634875344267142
248.0 0.6740010408496796 0.2658251153308103
248.5 0.6740766446327738 0.2689036082111543
249.0 0.6672915674662283 0.2800540198273750
249.5 0.6704727979855571 0.2789267478994804
250.0 0.6783813594699202 0.2759493373853191
250.5 0.6824588012960199 0.2520001985247676
251.0 0.6791820402378199 0.2505800755973762
251.5 0.6800860800841600 0.2460344261473427
252.0 0.6877593296844191 0.2479685218651008
252.5 0.6799676532185051 0.2460026003639786
253.0 0.6810258569691958 0.2477326122779445
253.5 0.6832735005512210 0.2492670952543318
254.0 0.6737582531555942 0.2730202381828143
254.5 0.6719335076333198 0.2758179733564543
255.0 0.6694655850564503 0.2772544752382881
255.5 0.6794910603675449 0.2574582250351206
256.0 0.6788551228449237 0.2544197256287314
256.5 0.6747254849962333 0.2507436835739797
257.0 0.6832391685364509 0.2541610713220835
257.5 0.6781925762056714 0.2551771507816449
258.0 0.6761124678943817 0.2585929508402879
258.5 0.6792876457275676 0.2587900081434175
259.0 0.6719325506078624 0.2847983377333095
259.5 0.6633288227050267 0.2948219183054280
260.0 0.6608251845186965 0.2962315946263096
260.5 0.6712152467885143 0.2765528161962491
261.0 0.6695166414754613 0.2735497905985380
261.5 0.6677172802337159 0.2702092841618904
262.0 0.6765960204249539 0.2735265510344383
262.5 0.6685397319127379 0.2713290314013075
263.0 0.6708820181154979 0.2717463530328575
263.5 0.6717782239446248 0.2742237298254536
264.0 0.6655564489311223 0.2844707324648781
264.5 0.6683793849115324 0.2834227855736055
265.0 0.6721094836934507 0.2900508729539976
265.5 0.6676504243011663 0.2856308331348521
266.0 0.6636874649169012 0.2852471094413978
266.5 0.6700446364795468 0.2758429274990217
267.0 0.6731701972368767 0.2743059627976783
267.5 0.6661339286404970 0.2692026194925957
268.0 0.6738502465032365 0.2715406926596989
268.5 0.6702626006975422 0.2739505641567202
269.0 0.6688559344952045 0.2756190263228843
269.5 0.6713321942261535 0.2759982787116860
270.0 0.6638639487584952 0.2915474210916426
270.5 0.6640823071027943 0.2930705235304434
271.0 0.6647478169654194 0.2952240818306657
271.5 0.6797080955460538 0.2583752583913634
272.0 0.6774279873922570 0.2553426879469409
272.5 0.6756033696077401 0.2492511013164395
273.0 0.6843556094285285 0.2524686116353012
273.5 0.6785125761635111 0.2530689939426581
274.0 0.6785715690166180 0.2538569644099953
274.5 0.6808936339809687 0.2543987668655218
275.0 0.6735047712311059 0.2714282218711292
275.5 0.6723086782861003 0.2751916893350093
276.0 0.6691514952619048 0.2770198378759061
276.5 0.6819355207896128 0.2515855715159012
277.0 0.6828805947438954 0.2492099089992640
277.5 0.6776354155855194 0.2444447222090153
278.0 0.6846091347562498 0.2460798649326443
278.5 0.6819053736601145 0.2487248874904115
279.0 0.6787791097933793 0.2533360785664893
279.5 0.6821599464272757 0.2523466049594864
280.0 0.6830614948223516 0.2627869047082721
280.5 0.6690322187489384 0.2830327019615685
281.0 0.6646491606160697 0.2817157865677458
281.5 0.6710702954522145 0.2707382450597929
282.0 0.6764855420735362 0.2715300098865909
282.5 0.6689356794739614 0.2667017712067989
283.0 0.6749304511422277 0.2665287921031867
283.5 0.6728222586304340 0.2693634942963834
284.0 0.6706271039969195 0.2720385465814442
284.5 0.6734261964156576 0.2714427863311957
285.0 0.6668778718715531 0.2867677158970787
285.5 0.6642064065721749 0.2931598786196777
286.0 0.6614714426804912 0.2954253769267136
286.5 0.6781704501313871 0.2611558226005533
287.0 0.6779423602795829 0.2584460047433119
287.5 0.6740268657381779 0.2520795817324571
288.0 0.6820088092022426 0.2541862108880558
288.5 0.6778403715029996 0.2563150560199871
289.0 0.6770756567168035 0.2574747328673311
289.5 0.6796312784162372 0.2572829368617764
290.0 0.6731165687786013 0.2723692165101079
290.5 0.6710639817912920 0.2781973694702575
291.0 0.6672016265223016 0.2797293912607485
291.5 0.6810906635557648 0.2527463556441953
