JDTDB,dateTDB,X,Y,Z,Xearth,Yearth,Zearth
2443579.5,1978-Mar-12,9.727392390540964E-01,-3.564261991224252E-01,-1.479628632295647E-02,-9.823980591715077E-01,1.491847159423210E-01,2.322165970796006E-06
2443589.5,1978-Mar-22,1.029333319881571E+00,-2.010463070234094E-01,-1.607493141093742E-02,-9.961463428727737E-01,-2.292975479018097E-02,-6.105225062870260E-06
2443599.5,1978-Apr-01,1.059584546310060E+00,-4.049652322501090E-02,-1.694224583460058E-02,-9.801721339268756E-01,-1.943673765435095E-01,-1.434905691648691E-05
2443609.5,1978-Apr-11,1.063591156838791E+00,1.210767123861696E-01,-1.738997182716416E-02,-9.351988304293239E-01,-3.600620811730793E-01,-2.216823375332011E-05
2443619.5,1978-Apr-21,1.041988178980644E+00,2.797513491318329E-01,-1.741901485026942E-02,-8.627908823095730E-01,-5.152019976198543E-01,-2.933664141788725E-05
2443629.5,1978-May-01,9.958758124659165E-01,4.318591866618406E-01,-1.703836386320724E-02,-7.652805000228504E-01,-6.553605702599886E-01,-3.565220822314962E-05
2443639.5,1978-May-11,9.267607466650906E-01,5.740022680646799E-01,-1.626418609332167E-02,-6.456773395044334E-01,-7.766082068542804E-01,-4.094053765750934E-05
2443649.5,1978-May-21,8.365103782831368E-01,7.030620062934799E-01,-1.511911189822037E-02,-5.075659732430907E-01,-8.756036551828907E-01,-4.505810428843978E-05
2443659.5,1978-May-31,7.273188518011973E-01,8.162057765325461E-01,-1.363170414101195E-02,-3.549953473930019E-01,-9.496653469231272E-01,-4.789548780132992E-05
2443669.5,1978-Jun-10,6.016832132337527E-01,9.108947990446512E-01,-1.183609430545900E-02,-1.923636263725249E-01,-9.968236354852741E-01,-4.938012244517134E-05
2443679.5,1978-Jun-20,4.623875539195170E-01,9.848964617872215E-01,-9.771758505369500E-03,-2.430104621013193E-02,-1.015855187972556E+00,-4.947978518630930E-05
2443689.5,1978-Jun-30,3.124925840525009E-01,1.036303731459180E+00,-7.483392193629528E-03,1.444472733471782E-01,-1.006300861070169E+00,-4.819926117744122E-05
2443699.5,1978-Jul-10,1.553276379583168E-01,1.063563748710559E+00,-5.020845352234388E-03,3.091372326197735E-01,-9.684683755256778E-01,-4.557454696508002E-05
2443709.5,1978-Jul-20,-5.518309445075816E-03,1.065517415624248E+00,-2.439075698852153E-03,4.651395913097520E-01,-9.034206993068524E-01,-4.167590517759625E-05
2443719.5,1978-Jul-30,-1.662109833855462E-01,1.041451302715611E+00,2.019569742368294E-04,6.080510202488505E-01,-8.129506053475221E-01,-3.660839717405923E-05
2443729.5,1978-Aug-09,-3.226958442438354E-01,9.911622296382975E-01,2.837540255860818E-03,7.338016821126359E-01,-6.995415765728211E-01,-3.050955301137255E-05
2443739.5,1978-Aug-19,-4.707401864013064E-01,9.150335073454705E-01,5.398705274234702E-03,8.387584941769389E-01,-5.663148671314340E-01,-2.354660606226058E-05
2443749.5,1978-Aug-29,-6.059996500486641E-01,8.141196760006132E-01,7.813094826576156E-03,9.198228609305744E-01,-4.169622801712851E-01,-1.591251485829495E-05
2443759.5,1978-Sep-08,-7.241169496627440E-01,6.902334227922151E-01,1.000634314582906E-02,9.745211743302769E-01,-2.556641217308106E-01,-7.823515928189366E-06
2443769.5,1978-Sep-18,-8.208599144561339E-01,5.460242085192519E-01,1.190410755040849E-02,1.001085769347549E+00,-8.699190135031921E-02,4.820284559886982E-07
2443779.5,1978-Sep-28,-8.923032803145773E-01,3.850332185249191E-01,1.343486669947947E-02,9.985233325074170E-01,8.420423116275651E-02,8.754059847530709E-06
2443789.5,1978-Oct-08,-9.350529034478783E-01,2.117044294417978E-01,1.453350132739663E-02,9.666672747271892E-01,2.529225367418360E-01,1.673916384693174E-05
2443799.5,1978-Oct-18,-9.465017452292970E-01,3.132903519885350E-02,1.514553813800096E-02,9.062102749475104E-01,4.141496475453625E-01,2.418172369749341E-05
2443809.5,1978-Oct-28,-9.250949904034645E-01,-1.500977607343014E-01,1.523175232186863E-02,8.187129541270624E-01,5.630106381065235E-01,3.083213005663340E-05
2443819.5,1978-Nov-07,-8.705689014261886E-01,-3.261198753264676E-01,1.477258559579393E-02,7.065850152678705E-01,6.949249947241171E-01,3.646743277200456E-05
2443829.5,1978-Nov-17,-7.841192090900548E-01,-4.901588354079640E-01,1.377165722136873E-02,5.730360474598262E-01,8.057628792249412E-01,4.092152677074435E-05
2443839.5,1978-Nov-27,-6.684555527646902E-01,-6.359204241685066E-01,1.225760394391656E-02,4.219944924635395E-01,8.919947571204523E-01,4.409141332217667E-05
2443849.5,1978-Dec-07,-5.277124795607270E-01,-7.578201562631091E-01,1.028365668086757E-02,2.579949315865265E-01,9.508266984107143E-01,4.590818477771240E-05
2443859.5,1978-Dec-17,-3.672137571690552E-01,-8.513653582964175E-01,7.924756817673319E-03,8.603616518824615E-02,9.803136255740480E-01,4.632205234568869E-05
2443869.5,1978-Dec-27,-1.931180405590574E-01,-9.134350455789354E-01,5.272528976276668E-03,-8.858498176314977E-02,9.794431410628780E-01,4.531681412022228E-05
2443879.5,1979-Jan-06,-1.199900727069634E-02,-9.424191728209559E-01,2.428860185174099E-03,-2.604569811998439E-01,9.481836763588309E-01,4.292068331242669E-05
2443889.5,1979-Jan-16,1.695768244184140E-01,-9.382089825647337E-01,-5.009156692844854E-04,-4.242451712230746E-01,8.874929961321053E-01,3.920593545297881E-05
2443899.5,1979-Jan-26,3.454185912718901E-01,-9.020596622601815E-01,-3.414269830806061E-03,-5.748817694600211E-01,7.992856978230779E-01,3.428739281064528E-05
2443909.5,1979-Feb-05,5.099898227501123E-01,-8.363657884077728E-01,-6.216493135482714E-03,-7.077443765499575E-01,6.863611769546778E-01,2.831905023204487E-05
2443919.5,1979-Feb-15,6.585850086016283E-01,-7.443954680595319E-01,-8.824165015861895E-03,-8.188138598043750E-01,5.522962936238140E-01,2.148835313460713E-05
2443929.5,1979-Feb-25,7.874113036448883E-01,-6.300230885702217E-01,-1.116710184332951E-02,-9.048042105087850E-01,4.013093134363637E-01,1.400872269887745E-05
2443939.5,1979-Mar-07,8.935946305422570E-01,-4.974884726718245E-01,-1.318902938898562E-02,-9.632592833602563E-01,2.381032508869375E-01,6.109207411715743E-06
2443949.5,1979-Mar-17,9.751335385938242E-01,-3.511971789092018E-01,-1.484731385249180E-02,-9.926139151072639E-01,6.769744349813135E-02,-1.973309082618412E-06
2443959.5,1979-Mar-27,1.030822621684026E+00,-1.955661143272832E-01,-1.611209020742218E-02,-9.922195104353106E-01,-1.047440358089772E-01,-9.995091096058190E-06
2443969.5,1979-Apr-06,1.060163098723071E+00,-3.491158038905621E-02,-1.696509194909062E-02,-9.623361859237072E-01,-2.740794696085971E-01,-1.771547931896081E-05
2443979.5,1979-Apr-16,1.063272965339569E+00,1.266270635873114E-01,-1.739839110547723E-02,-9.040952092736423E-01,-4.353456676612693E-01,-2.490769738364102E-05
2443989.5,1979-Apr-26,1.040804394968599E+00,2.851361323039625E-01,-1.741318615528048E-02,-8.194365687183367E-01,-5.838985462638383E-01,-3.136456459653097E-05
2443999.5,1979-May-06,9.938725205353317E-01,4.369565499120956E-01,-1.701872538071091E-02,-7.110268533649681E-01,-7.155351516109133E-01,-3.690370229416521E-05
2444009.5,1979-May-16,9.239971801721387E-01,5.786999080752687E-01,-1.623140829652981E-02,-5.821624717163700E-01,-8.265956511034773E-01,-4.137188516652480E-05
2444019.5,1979-May-26,8.330575462772765E-01,7.072574254763043E-01,-1.507407811027421E-02,-4.366627623848889E-01,-9.140450254659845E-01,-4.464904610761490E-05
2444029.5,1979-Jun-05,7.232585486829121E-01,8.198065179234013E-01,-1.357549929252788E-02,-2.787568402508992E-01,-9.755350789955780E-01,-4.665322753311669E-05
2444039.5,1979-Jun-15,5.971073344807601E-01,9.138188196395457E-01,-1.176999562568095E-02,-1.129672346044325E-01,-1.009447875764596E+00,-4.733997804193645E-05
2444049.5,1979-Jun-25,4.573975394544565E-01,9.870726916625039E-01,-9.697220376982365E-03,5.600735357369731E-02,-1.014922031367549E+00,-4.669614785147361E-05
2444059.5,1979-Jul-05,3.071989628997861E-01,1.037672793593657E+00,-7.402036855797545E-03,2.234086929923230E-01,-9.918632376016014E-01,-4.474253960485752E-05
2444069.5,1979-Jul-15,1.498496711250987E-01,1.064079030267947E+00,-4.934459086458755E-03,3.845339886179193E-01,-9.409400168262332E-01,-4.153600068347888E-05
2444079.5,1979-Jul-25,-1.105304895733029E-02,1.065146631252618E+00,-2.349603704060553E-03,5.348483708262541E-01,-8.635654641847703E-01,-3.716760661040466E-05
2444089.5,1979-Aug-04,-1.716672261239187E-01,1.040178495669365E+00,2.924104993203967E-04,6.700942815372120E-01,-7.618653665752091E-01,-3.175990440922539E-05
2444099.5,1979-Aug-14,-3.279316448927769E-01,9.889901372600542E-01,2.926714071315190E-03,7.863970528511983E-01,-6.386326623351507E-01,-2.546341017277634E-05
2444109.5,1979-Aug-24,-4.756086219648678E-01,9.119862609508969E-01,5.484196296493483E-03,8.803656773610992E-01,-4.972678756918033E-01,-1.845418913308200E-05
2444119.5,1979-Sep-03,-6.103514459933268E-01,8.102457553333851E-01,7.892389948182395E-03,9.491873621466131E-01,-3.417050024783023E-01,-1.093306084640915E-05
2444129.5,1979-Sep-13,-7.278043457397241E-01,6.856086631944928E-01,1.007687795671195E-02,9.907138349209957E-01,-1.763223031097904E-01,-3.116924310284886E-06
2444139.5,1979-Sep-23,-8.237420964728684E-01,5.407543493000611E-01,1.196335656162972E-02,1.003536731178111E+00,-5.837831921597540E-03,4.771675254971314E-06
2444149.5,1979-Oct-03,-8.942533775874583E-01,3.792552745645744E-01,1.348045221481845E-02,9.870489673701404E-01,1.648100265336696E-01,1.250640069748893E-05
2444159.5,1979-Oct-13,-9.359663435262273E-01,2.055861957983861E-01,1.456332566385664E-02,9.414883435672594E-01,3.305960100323400E-01,1.986169964940840E-05
2444169.5,1979-Oct-23,-9.463055062077874E-01,2.506590182308140E-02,1.515794111429107E-02,8.679593366700694E-01,4.865532108561847E-01,2.661938443938192E-05
2444179.5,1979-Nov-02,-9.237567269194102E-01,-1.562893987450122E-01,1.522567542242359E-02,7.684292087974345E-01,6.279265789722521E-01,3.257562727125884E-05
2444189.5,1979-Nov-12,-8.681044539000474E-01,-3.320128341451519E-01,1.474771822405244E-02,6.456950795891008E-01,7.503298129810299E-01,3.754795773774791E-05
2444199.5,1979-Nov-22,-7.805968200285591E-01,-4.955284573980796E-01,1.372853577842321E-02,5.033196454188023E-01,8.498994083603268E-01,4.138010128153248E-05
2444209.5,1979-Dec-02,-6.639953553841265E-01,-6.405595644513903E-01,1.219763776795070E-02,3.455348614292593E-01,9.234385945150368E-01,4.394605641826212E-05
2444219.5,1979-Dec-12,-5.224806621966601E-01,-7.615537009862862E-01,1.020907440749979E-02,1.771148557238985E-01,9.685433155986410E-01,4.516025933376562E-05
2444229.5,1979-Dec-22,-3.614119115728985E-01,-8.540620881662384E-01,7.838471302228053E-03,3.221700776345086E-03,9.837023577451952E-01,4.498416863441266E-05
2444239.5,1980-Jan-01,-1.869691108098195E-01,-9.150150538965423E-01,5.177925928164685E-03,-1.707698655834168E-01,9.683648101986400E-01,4.342416813172176E-05
2444249.5,1980-Jan-11,-5.732041724379192E-03,-9.428558801785509E-01,2.329552846854262E-03,-3.394608294001058E-01,9.229697463049438E-01,4.053069514429589E-05
2444259.5,1980-Jan-21,1.757408046369854E-01,-9.375260704688557E-01,-6.013213815076559E-04,-4.976199936768565E-01,8.489352633306649E-01,3.639705395450875E-05
2444269.5,1980-Jan-31,3.512779310019328E-01,-9.003241822405202E-01,-3.512372572557590E-03,-6.403697260147756E-01,7.486068456954312E-01,3.115600794003602E-05
2444279.5,1980-Feb-10,5.153699658056394E-01,-8.336790936538180E-01,-6.309242222041456E-03,-7.633557057033369E-01,6.251679117763136E-01,2.497450587734368E-05
2444289.5,1980-Feb-20,6.633426362960889E-01,-7.408835596199861E-01,-8.908953803791498E-03,-8.628922873002145E-01,4.825179455581536E-01,1.804556290422162E-05
2444299.5,1980-Mar-01,7.914354623829943E-01,-6.258275577562715E-01,-1.124181123837475E-02,-9.360771077996846E-01,3.251256307803698E-01,1.057997527727038E-05
2444309.5,1980-Mar-11,8.968055963219153E-01,-4.927587471506732E-01,-1.325202240949993E-02,-9.808711597681611E-01,1.578655388037619E-01,2.805527473738064E-06
2444319.5,1980-Mar-21,9.774802408690353E-01,-3.460844797371537E-01,-1.489740356872095E-02,-9.961429826522424E-01,-1.415291964180171E-02,-5.040547388397204E-06
2444329.5,1980-Mar-31,1.032279469857841E+00,-1.902190818662161E-01,-1.614850426335907E-02,-9.816779519162323E-01,-1.857558915647042E-01,-1.272301768729847E-05
2444339.5,1980-Apr-10,1.060726705853878E+00,-2.947324813196861E-02,-1.698743055840159E-02,-9.381557597484248E-01,-3.518676828523560E-01,-2.001524372345890E-05
2444349.5,1980-Apr-20,1.062959047528648E+00,1.320212070470670E-01,-1.740658117828907E-02,-8.671004264121357E-01,-5.076600310841446E-01,-2.670499447286175E-05
2444359.5,1980-Apr-30,1.039645049859272E+00,2.903592630515552E-01,-1.740743889725843E-02,-7.708078485821318E-01,-6.486841656544977E-01,-3.259934039663147E-05
2444369.5,1980-May-10,9.919139788136536E-01,4.418910764662692E-01,-1.699950074562716E-02,-6.522560787170439E-01,-7.709834112919586E-01,-3.752969794977297E-05
2444379.5,1980-May-20,9.212980618819215E-01,5.832377165577448E-01,-1.619938860591470E-02,-5.150031805146043E-01,-8.711854785564127E-01,-4.135877878168373E-05
2444389.5,1980-May-30,8.296875931480027E-01,7.113000307367743E-01,-1.503014784170262E-02,-3.630769026743269E-01,-9.465745899326656E-01,-4.398538496498348E-05
2444399.5,1980-Jun-09,7.192976756263778E-01,8.232652618862482E-01,-1.352072218455441E-02,-2.008597334334451E-01,-9.951444351968922E-01,-4.534650189409005E-05
2444409.5,1980-Jun-19,5.926449570482779E-01,9.166151147877952E-01,-1.170560056998565E-02,-3.297191164827121E-02,-1.015633383848550E+00,-4.542825962634005E-05
2444419.5,1980-Jun-29,4.525322213474744E-01,9.891384632012873E-01,-9.624602759286935E-03,1.358456541268825E-01,-1.007543216855827E+00,-4.426128212433898E-05
2444429.5,1980-Jul-09,3.020382321743902E-01,1.038951272884721E+00,-7.322763522530544E-03,3.008471748920858E-01,-9.711425118680519E-01,-4.189650817938778E-05
2444439.5,1980-Jul-19,1.445098493232727E-01,1.064525890543144E+00,-4.850275162345243E-03,4.573957412002207E-01,-9.074556440052621E-01,-3.839767111879029E-05
2444449.5,1980-Jul-29,-1.644716048445831E-02,1.064731461637405E+00,-2.262435722773424E-03,6.010744120894054E-01,-8.182380798843615E-01,-3.385021127578076E-05
2444459.5,1980-Aug-08,-1.769829978048140E-01,1.038886682061431E+00,3.804641130632792E-04,7.277939205603142E-01,-7.059381373103125E-01,-2.836867312326249E-05
2444469.5,1980-Aug-18,-3.330297454518600E-01,9.868252162149049E-01,3.013400421191560E-03,8.338961908534974E-01,-5.736449525053088E-01,-2.210001557707895E-05
2444479.5,1980-Aug-28,-4.803448144527722E-01,9.089727161072123E-01,5.567134507827102E-03,9.162524507478516E-01,-4.250221201185315E-01,-1.521834683173354E-05
2444489.5,1980-Sep-07,-6.145794006111014E-01,8.064320268417476E-01,7.969116558542946E-03,9.723541763290002E-01,-2.642265312281830E-01,-7.913835158339133E-06
2444499.5,1980-Sep-17,-7.313796604487588E-01,6.810699708927425E-01,1.014490366134553E-02,1.000394708373593E+00,-9.581201265388754E-02,-3.907023426604793E-07
2444509.5,1980-Sep-27,-8.265276467064023E-01,5.355949911105562E-01,1.202023994886042E-02,9.993385894769899E-01,7.538238356291224E-02,7.135705612487847E-06
2444519.5,1980-Oct-07,-8.961261533065794E-01,3.736098604779127E-01,1.352390421694054E-02,9.689750656625411E-01,2.443587806635045E-01,1.444517774665918E-05
2444529.5,1980-Oct-17,-9.368256193269574E-01,1.996190318085877E-01,1.459134170815060E-02,9.099518878384547E-01,4.060999713409801E-01,2.131946276490737E-05
2444539.5,1980-Oct-27,-9.460817811798713E-01,1.896772491903914E-02,1.516895203436074E-02,8.237854028685240E-01,5.557192152810099E-01,2.754944089705149E-05
2444549.5,1980-Nov-06,-9.224204296520403E-01,-1.623079609498130E-01,1.521870144747026E-02,7.128432148172786E-01,6.886161571191977E-01,3.294100469184541E-05
2444559.5,1980-Nov-16,-8.656729890851363E-01,-3.377312457479621E-01,1.472250319823199E-02,5.802965268529219E-01,8.006333358341341E-01,3.731984636102563E-05
2444569.5,1980-Nov-26,-7.771384165697969E-01,-5.007291155794070E-01,1.368564289173264E-02,4.300405012324007E-01,8.882065178485684E-01,4.054183073097960E-05
2444579.5,1980-Dec-06,-6.596284638088005E-01,-6.450422187972549E-01,1.213848310966175E-02,2.665828207982197E-01,9.485010760786819E-01,4.250313507456862E-05
2444589.5,1980-Dec-16,-5.173681924084912E-01,-7.651495149082255E-01,1.013586684240896E-02,9.490302118132997E-02,9.795265340281130E-01,4.314106045163298E-05
2444599.5,1980-Dec-26,-3.557507247559635E-01,-8.566450374520979E-01,7.754065401177497E-03,-7.971267669211489E-02,9.802219033720252E-01,4.243556767606223E-05
2444609.5,1981-Jan-05,-1.809763578409759E-01,-9.165088952090173E-01,5.085618873410762E-03,-2.518540455204295E-01,9.505056090504781E-01,4.041038151114176E-05
2444619.5,1981-Jan-15,3.695116954256367E-04,-9.432359339644026E-01,2.232853723831632E-03,-4.161782409354678E-01,8.912859122420054E-01,3.713263193443018E-05
2444629.5,1981-Jan-25,1.817363350044621E-01,-9.368161412861089E-01,-6.989200561398418E-04,-5.676000772531852E-01,8.044303367066182E-01,3.271062397258368E-05
2444639.5,1981-Feb-04,3.569714080517413E-01,-8.985898104090310E-01,-3.607595488059614E-03,-7.014712036345242E-01,6.926954601902240E-01,2.728790744585488E-05
2444649.5,1981-Feb-14,5.205915498401600E-01,-8.310187117787688E-01,-6.399185487801867E-03,-8.137390409292828E-01,5.596212526072959E-01,2.103566893069072E-05
2444659.5,1981-Feb-24,6.679526047885874E-01,-7.374190626266278E-01,-8.991172455182626E-03,-9.010781014173868E-01,4.093964138115794E-01,1.415199873493360E-05
2444669.5,1981-Mar-06,7.953251951443989E-01,-6.216956283807270E-01,-1.131433296924246E-02,-9.609884789821060E-01,2.467026352167161E-01,6.856404749810985E-06
2444679.5,1981-Mar-16,8.998964788626110E-01,-4.881037069202474E-01,-1.331331483749996E-02,-9.918587786855823E-01,7.654661870052887E-02,-6.227335380713224E-07
2444689.5,1981-Mar-26,9.797212369523757E-01,-3.410527130634628E-01,-1.494633211805367E-02,-9.929934422535355E-01,-9.591148524278166E-02,-8.056393095572934E-06
2444699.5,1981-Apr-05,1.033644041358737E+00,-1.849549175712712E-01,-1.618429646048064E-02,-9.646065274989991E-01,-2.655254638174290E-01,-1.522205799211855E-05
2444709.5,1981-Apr-15,1.061209659876398E+00,-2.411613739972732E-02,-1.700964315668616E-02,-9.077856288333351E-01,-4.273198442449926E-01,-2.191045527111411E-05
2444719.5,1981-Apr-25,1.062573650333154E+00,1.373384735413376E-01,-1.741506764126247E-02,-8.244306616428163E-01,-5.766313651351214E-01,-2.793141812801433E-05
2444729.5,1981-May-05,1.038420583128966E+00,2.955115858992337E-01,-1.740232077597591E-02,-7.171726459934183E-01,-7.092320167792989E-01,-3.312066151479144E-05
2444739.5,1981-May-15,9.898938055580672E-01,4.467616267183890E-01,-1.698114433903293E-02,-5.892775585710645E-01,-8.214320402080091E-01,-3.734418903077179E-05
2444749.5,1981-May-25,9.185381078090699E-01,5.877183093002551E-01,-1.616837847320506E-02,-4.445399275229776E-01,-9.101625941842423E-01,-4.049396752535289E-05
2444759.5,1981-Jun-04,8.262551877779601E-01,7.152913486590647E-01,-1.498726535347123E-02,-2.871700038406906E-01,-9.730387691999546E-01,-4.248934717168485E-05
2444769.5,1981-Jun-14,7.152708219687834E-01,8.266770776407106E-01,-1.346694020181883E-02,-1.216775409039887E-01,-1.008403986150355E+00,-4.328194744583461E-05
2444779.5,1981-Jun-24,5.881119121200005E-01,9.193667234443423E-01,-1.164208200865319E-02,4.724545565564120E-02,-1.015357150007977E+00,-4.285673788011095E-05
2444789.5,1981-Jul-04,4.475912336535978E-01,9.911593799667250E-01,-9.552698654103350E-03,2.148413913950475E-01,-9.937639272902683E-01,-4.123122359698136E-05
2444799.5,1981-Jul-14,2.967973468370518E-01,1.040182238423580E+00,-7.244012582441332E-03,3.764020688023745E-01,-9.442532590634061E-01,-3.845334012508095E-05
2444809.5,1981-Jul-24,1.390866746693359E-01,1.064920235097093E+00,-4.766404345599969E-03,5.273812654787355E-01,-8.681998891306962E-01,-3.460115520226355E-05
2444819.5,1981-Aug-03,-2.192584471257361E-02,1.064256866554556E+00,-2.175361086676226E-03,6.635042985812873E-01,-7.676932677155955E-01,-2.978424309882986E-05
2444829.5,1981-Aug-13,-1.823819547804249E-01,1.037527400067748E+00,4.686426634306572E-04,7.808738464370835E-01,-6.454927625021477E-01,-2.414057909314156E-05
2444839.5,1981-Aug-23,-3.382066067749081E-01,9.845847158737179E-01,3.100421047715384E-03,8.760709902664087E-01,-5.049688815220744E-01,-1.782656410957235E-05
2444849.5,1981-Sep-02,-4.851522116928582E-01,9.058765272631005E-01,5.650603228986703E-03,9.462501640925493E-01,-3.500300370876573E-01,-1.101543317422104E-05
2444859.5,1981-Sep-12,-6.188680334582923E-01,8.025306606853843E-01,8.046543834697339E-03,9.892260558425674E-01,-1.850342253121109E-01,-3.896742281876478E-06
2444869.5,1981-Sep-22,-7.350025988804568E-01,6.764416971584315E-01,1.021376388055530E-02,1.003549813260993E+00,-1.468534439567260E-02,3.328069142422105E-06
2444879.5,1981-Oct-02,-8.293460696452779E-01,5.303479746429887E-01,1.207805764468288E-02,9.885713454189542E-01,1.560856065575545E-01,1.045075698106164E-05
2444889.5,1981-Oct-12,-8.980165204106358E-01,3.678830291762895E-01,1.356836607968282E-02,9.444840049845494E-01,3.222533931254609E-01,1.726190698291182E-05
2444899.5,1981-Oct-22,-9.376880194417088E-01,1.935809556017957E-01,1.462043108631005E-02,8.723476703952794E-01,4.788433485602648E-01,2.355651417299747E-05
2444909.5,1981-Nov-01,-9.458488252961932E-01,1.281279811548434E-02,1.518109672808180E-02,7.740863070830557E-01,6.210847079858943E-01,2.913790395742274E-05
2444919.5,1981-Nov-11,-9.210656756955624E-01,-1.683664979092501E-01,1.521292582816391E-02,6.524565617709747E-01,7.445676584543252E-01,3.382598054906535E-05
2444929.5,1981-Nov-21,-8.632176133130525E-01,-3.434715567508093E-01,1.469856791361112E-02,5.109849637746182E-01,8.453978438743630E-01,3.746982418433331E-05
2444939.5,1981-Dec-01,-7.736545716226987E-01,-5.059337867627967E-01,1.364413051034695E-02,3.538730517443615E-01,9.203410324629722E-01,3.995080826474507E-05
2444949.5,1981-Dec-11,-6.552380429462847E-01,-6.495125683908932E-01,1.208080748002618E-02,1.858716516467256E-01,9.669501532790334E-01,4.118586888420123E-05
2444959.5,1981-Dec-21,-5.122366060667695E-01,-7.687191798988616E-01,1.006420733236043E-02,1.212781936117548E-02,9.836668728961351E-01,4.113298452537764E-05
2444969.5,1981-Dec-31,-3.500762509506573E-01,-8.591908081570464E-01,7.671227034671977E-03,-1.619896712907536E-01,9.698907610357020E-01,3.979806609270869E-05
2444979.5,1982-Jan-10,-1.749765612391658E-01,-9.179572108470877E-01,4.994834277849257E-03,-3.310783480332230E-01,9.260107813236399E-01,3.724348494137689E-05
2444989.5,1982-Jan-20,6.472228083653293E-03,-9.435643744761081E-01,2.137558280565646E-03,-4.898941787597235E-01,8.533962324800970E-01,3.359011505279927E-05
2444999.5,1982-Jan-30,1.877280294999051E-01,-9.360502707586069E-01,-7.953047353284641E-04,-6.335378052221781E-01,7.543470878173921E-01,2.899366841178046E-05
2445009.5,1982-Feb-09,3.626572215383612E-01,-8.967964975225446E-01,-3.701834175496812E-03,-7.576251324321400E-01,6.320064657485147E-01,2.360798031530792E-05
2445019.5,1982-Feb-19,5.258028533632084E-01,-8.282975433645334E-01,-6.488342596364082E-03,-8.584338880780975E-01,4.902402963178410E-01,1.758132253471183E-05
2445029.5,1982-Mar-01,6.725507816697288E-01,-7.338933595534752E-01,-9.072686880849801E-03,-9.330197756476153E-01,3.334915126617986E-01,1.107444275030467E-05
2445039.5,1982-Mar-11,7.992026214147395E-01,-6.175039718602968E-01,-1.138607353891919E-02,-9.792982893161228E-01,1.666174349496668E-01,4.268830890528797E-06
2445049.5,1982-Mar-21,9.029754647257247E-01,-4.833925632170695E-01,-1.337361686702735E-02,-9.960907356438414E-01,-5.280881934451213E-03,-2.638636272134846E-06
2445059.5,1982-Mar-31,9.819517750599421E-01,-3.359705514167254E-01,-1.499399607335743E-02,-9.831353896137066E-01,-1.770291017097866E-01,-9.445001230066667E-06
2445069.5,1982-Apr-10,1.035000961509136E+00,-1.796478838745285E-01,-1.621854972448601E-02,-9.410666597958223E-01,-3.435427046428509E-01,-1.595015648046049E-05
2445079.5,1982-Apr-20,1.061689611410109E+00,-1.872507542622148E-02,-1.703008997232824E-02,-8.713665145113448E-01,-4.999770715506571E-01,-2.196615694744550E-05
2445089.5,1982-Apr-30,1.062192237123047E+00,1.426799716960607E-01,-1.742164308813464E-02,-7.762931446313913E-01,-6.418605664828475E-01,-2.732553388361069E-05
2445099.5,1982-May-10,1.037209784372058E+00,3.006784244570713E-01,-1.739524393131459E-02,-6.587920761984029E-01,-7.652082457395848E-01,-3.188022773265490E-05
2445109.5,1982-May-20,9.878997337936296E-01,4.516378851301397E-01,-1.696087495535629E-02,-5.223946166072695E-01,-8.666153470305386E-01,-3.550281205846315E-05
2445119.5,1982-May-30,9.158192589716475E-01,5.921975296642656E-01,-1.613559216591412E-02,-3.711078256258888E-01,-9.433306387624906E-01,-3.809399615962563E-05
2445129.5,1982-Jun-09,8.228811600607306E-01,7.192767212657170E-01,-1.494283785082549E-02,-2.092995931924464E-01,-9.933104500271809E-01,-3.958576622466562E-05
2445139.5,1982-Jun-19,7.113213770976848E-01,8.300816531740162E-01,-1.341193359380582E-02,-4.158158388974593E-02,-1.015254697115160E+00,-3.994155613275552E-05
2445149.5,1982-Jun-29,5.836763188226237E-01,9.221137286804079E-01,-1.157773536782067E-02,1.273079915454306E-01,-1.008626301401952E+00,-3.915567461634005E-05
2445159.5,1982-Jul-09,4.427678257851637E-01,9.931827234128850E-01,-9.480423222032410E-03,2.926204415606689E-01,-9.736552526948253E-01,-3.725379359935937E-05
2445169.5,1982-Jul-19,2.916932178092763E-01,1.041427278516876E+00,-7.165391303548856E-03,4.497105788831356E-01,-9.113283086369810E-01,-3.429448527415297E-05
2445179.5,1982-Jul-29,1.338174115367601E-01,1.065344909582177E+00,-4.683191707914373E-03,5.941479611102846E-01,-8.233648947266111E-01,-3.036820867997993E-05
2445189.5,1982-Aug-08,-2.723660219337841E-02,1.063833242364727E+00,-2.089471341388418E-03,7.218246788911055E-01,-7.121793907275534E-01,-2.558849898860311E-05
2445199.5,1982-Aug-18,-1.876033126375896E-01,1.036243530893265E+00,5.551545601653050E-04,8.290589442923108E-01,-5.808297392379800E-01,-2.008900576518167E-05
2445209.5,1982-Aug-28,-3.432016543885103E-01,9.824468318664815E-01,3.185377574265904E-03,9.126933980704640E-01,-4.329518476769174E-01,-1.402398731732064E-05
2445219.5,1982-Sep-07,-4.897799401945887E-01,9.029116495518016E-01,5.731725561888200E-03,9.701864177236457E-01,-2.726792008296725E-01,-7.565371572607329E-06
2445229.5,1982-Sep-17,-6.229861586912110E-01,7.987894357976947E-01,8.121475755913266E-03,9.996941726139241E-01,-1.045472795468166E-01,-8.983153632946795E-07
